danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,emotion
0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,0tMSssfxAL2oV8Vri0mFHE,3,happy
0.364,0.526,4,-11.914,1,0.0547,0.252,0.113,0.114,0.484,82.396,1fspQoKgF897ceYpuH58gt,4,happy
0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,5TbzAWWc5eJaANpA9kfGCd,4,happy
0.641,0.673,5,-10.72,0,0.0918,0.0302,0.000868,0.219,0.644,167.978,1ljzHUgt2SU2ADkhfa9eBC,4,happy
0.729,0.977,9,-3.64,1,0.0413,0.129,0,0.277,0.972,133.019,70LmWcsIATDEceKxHkXadl,4,happy
0.645,0.858,9,-5.982,0,0.0586,0.471,0.000215,0.221,0.542,150.05,75j70ztv5eDIx7Vs8R1GIf,4,happy
0.576,0.475,10,-8.432,0,0.0385,0.229,2.48e-05,0.0865,0.467,91.879,5k7VcffaUZqYLxI4DkIsST,4,happy
0.781,0.814,1,-5.645,1,0.0615,0.0122,0,0.278,0.705,116.034,5chpgFCmLTsloXge7SXUvj,4,happy
0.511,0.93,2,-3.649,1,0.0441,0.0056,0,0.242,0.673,75.01,6FnxOEUDYbNUh4fI7PzkLh,4,happy
0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,5xC8uOesnn0udeXAYlAnoY,4,happy
0.772,0.634,0,-10.264,1,0.0417,0.0187,0.00301,0.293,0.663,116.256,5xqdvCH8vYWqk90X0HJ2z3,4,happy
0.657,0.929,6,-7.251,0,0.0992,0.0848,0,0.0628,0.857,155.064,2DEznb0WoNm0qYIRR1fpPd,4,happy
0.788,0.866,11,-8.014,0,0.0728,0.0034,0.844,0.0928,0.186,126.046,6qUc3VMU1wKro6GedhXSsl,4,happy
0.702,0.749,6,-6.438,0,0.154,0.00489,0.000449,0.0926,0.358,108.105,6STtmzolAUil3tKC2xB8OJ,4,happy
0.938,0.377,0,-6.253,1,0.127,0.197,3.05e-05,0.178,0.598,108.985,7jTL6K5hqWDVUH4j2thZrp,4,happy
0.581,0.663,0,-8.247,1,0.0388,0.0579,2.24e-06,0.102,0.433,139.898,0aIp3uHIRSN3MM1gkVMUu9,4,happy
0.229,0.871,6,-4.558,1,0.103,0.0133,2.18e-06,0.266,0.395,86.965,49YNXgHWiNSxz2wGtXCVZ7,4,happy
0.486,0.642,11,-9.971,1,0.153,0.158,0.00368,0.121,0.212,171.985,3wdMU2LKZY1fLtWztS1uYf,4,happy
0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,0mjAU3yKR1QnXnHtjGJqTM,4,happy
0.63,0.882,9,-5.345,1,0.0384,0.00225,0.0141,0.173,0.626,126.026,2sEUPmxQjBQOAGn7CT08pn,4,happy
0.481,0.547,9,-5.894,1,0.349,0.243,0,0.521,0.457,91.019,2v6zKkf71lJYTHOmsKo02e,4,happy
0.88,0.272,0,-13.375,1,0.0568,0.76,0.00394,0.113,0.597,107.811,4aL7zlKAUOq32zSfWZLJIX,4,happy
0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,4hQ6UGyWQIGJmHSo0J88JW,4,happy
0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,6FE2iI43OZnszFLuLtvvmg,4,happy
0.508,0.626,7,-5.138,1,0.0258,0.0163,2.35e-05,0.0545,0.386,110.025,7LIl8r5EPaPUhf0cAwXJul,4,happy
0.582,0.681,5,-6.138,1,0.0458,0.342,0,0.186,0.273,95.995,7egj375ez0KtF3bYCfAHdZ,4,happy
0.57,0.738,10,-6.088,1,0.0406,0.416,1.14e-05,0.112,0.542,92.547,3cSDEoNnFMIEqGDddHVdks,4,happy
0.933,0.718,10,-5.165,0,0.0815,0.261,2.04e-05,0.12,0.438,99.094,7dZAPeA3Of5j5Vaef0DQ6M,4,happy
0.622,0.621,11,-4.924,0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,73F87Sqh6jQWucOOvz1WFx,4,happy
0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,3H7sv3Krffn15BufUuXzf3,4,happy
0.817,0.884,0,-7.407,0,0.0673,0.00987,0.91,0.111,0.666,124.0,6rHyMTHlEn0ukuL4XRhG7X,4,happy
0.641,0.806,8,-6.281,1,0.0323,0.079,0.00158,0.0708,0.721,125.987,3h1in20DlO5KaSP1vLED90,4,happy
0.385,0.687,2,-4.426,1,0.0592,0.328,0.000163,0.0443,0.351,113.669,7EUfNvyCVxQV3oN5ScA2Lb,4,happy
0.689,0.724,5,-9.256,1,0.0289,0.0927,0.00318,0.112,0.772,115.093,1pBmCuwkdiy3h4moGXnQu0,4,happy
0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,4CJVkjo5WpmUAKp3R44LNb,4,happy
0.661,0.578,6,-9.585,0,0.0278,0.0272,1.28e-05,0.0961,0.272,99.949,1tl9Yzv1lypVXR5pyWrNrb,4,happy
0.51,0.898,11,-3.15,1,0.0696,0.0832,0,0.071,0.596,144.056,03fT3OHB9KyMtGMt2zwqCT,4,happy
0.618,0.785,9,-5.51,1,0.0308,0.0582,0,0.0847,0.623,109.951,3NGqAMhYpoqF1tg0Bm8Ozm,4,happy
0.669,0.656,0,-7.1,1,0.112,0.0991,0,0.268,0.592,102.062,3WKBNbYx32xlJQ0puFCnAJ,4,happy
0.53,0.444,0,-9.779,0,0.0338,0.669,0,0.142,0.165,122.917,7yOv1YISwpujFFQm6blOts,4,happy
0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,3nc420PXjTdBV5TN0gCFkS,4,happy
0.451,0.927,11,-4.721,0,0.0609,0.289,0,0.894,0.774,99.074,2bqAZMZhWLi9Go77xnncwq,4,happy
0.939,0.519,0,-5.911,1,0.12,0.0715,0,0.0658,0.826,135.054,4q9JLlC3HIhN4CDC6KlpYK,4,happy
0.627,0.59,7,-12.019,1,0.0335,0.364,0,0.171,0.902,100.543,0AcuXI6KTCmLBoMQz3WKuS,4,happy
0.133,0.129,0,-17.843,1,0.0337,0.97,0.889,0.145,0.0399,207.348,0q6C3h1CzabqktL9ilboou,4,happy
0.683,0.679,0,-5.473,1,0.167,0.0763,4.33e-06,0.13,0.409,98.023,2XcG1nMjOCvyVTqx7zw5NA,4,happy
0.853,0.965,5,-3.466,1,0.0461,0.0685,0.172,0.0735,0.924,154.076,1ABT0icyBV5o5rwNM6gN2T,4,happy
0.664,0.753,0,-3.589,1,0.0323,0.057,0,0.088,0.54,118.253,2TBQoW7s6iwKcg139ssqie,4,happy
0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,29jtZGdgpE2lWm2mkIt6HS,1,happy
0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,3T6R0ppqCnUW6iJhtUYhO3,4,happy
0.616,0.469,0,-7.38,1,0.027,0.0167,0,0.111,0.233,135.035,4cB00WOFuQFLoDpnydcx8c,4,happy
0.687,0.439,2,-8.347,1,0.0426,0.502,0.000367,0.109,0.352,91.972,5M3KOe4FGUidvRDUbFFdFk,4,happy
0.755,0.644,1,-7.117,0,0.0814,0.0136,9.06e-06,0.237,0.607,90.035,2xCFsgvXuIYgRoXy6ZhBIy,4,happy
0.675,0.899,10,-6.124,0,0.0418,0.0696,0.000139,0.33,0.91,103.683,3LmpQiFNgFCnvAnhhvKUyI,4,happy
0.818,0.688,0,-7.083,0,0.0379,0.00209,0.0541,0.282,0.971,122.983,2qONptRzQM0D3BGOgAsapI,4,happy
0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,2VxeLyX666F8uXCJ0dZF8B,4,happy
0.511,0.769,4,-7.032,1,0.042,0.181,0,0.0921,0.818,129.657,2G2YzndIA6jeWFPBXhUjh5,4,happy
0.834,0.868,1,-4.306,0,0.0411,0.0308,0.000429,0.344,0.545,123.989,5TbfGLkAFjgzAh40YUqAOL,4,happy
0.515,0.604,6,-7.871,0,0.179,0.00794,0.000405,0.298,0.524,199.977,1FhbZvzP1zGhIEgtnmX7QN,4,happy
0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,6u7jPi22kF8CTQ3rb9DHE7,4,happy
0.545,0.675,6,-6.468,1,0.0279,0.00622,0.00197,0.214,0.16,124.973,6HFbq7cewJ7rPiffV0ciil,4,happy
0.694,0.957,9,-3.115,0,0.171,0.0243,3.4e-06,0.108,0.505,106.002,6DRGwsUFQrNerxRexK7KMB,4,happy
0.772,0.878,5,-4.479,1,0.0806,0.0707,1.55e-06,0.303,0.535,107.951,5JzF2iymNwCyFz9MTmojd0,4,happy
0.511,0.807,6,-3.699,0,0.0374,0.328,0.000146,0.316,0.586,127.929,591nHHHzZl1NLt9PMKpinM,4,happy
0.681,0.59,7,-7.094,1,0.0634,0.218,2.82e-05,0.298,0.36,105.0,0uyJZ8OLEspKmV0xurNJTz,4,happy
0.698,0.59,10,-6.456,0,0.305,0.428,0,0.0926,0.758,89.837,78V4o2gDf2SobmZnxNPVUS,4,happy
0.843,0.569,7,-10.713,1,0.278,0.288,8.83e-05,0.0643,0.947,95.075,1OtZIaJBXo3Pe6nfaMsjKT,4,happy
0.65,0.683,5,-5.284,1,0.0704,0.176,2.82e-05,0.0832,0.228,102.968,75NhhYjHO43mvZgYtnXgti,4,happy
0.779,0.89,5,-5.114,1,0.046,0.0757,0.0226,0.255,0.759,123.953,5xWER7q48oGu0zWdZrWWRD,4,happy
0.561,0.716,8,-3.341,1,0.0291,0.0353,0,0.122,0.667,152.089,6MoyiRPmFwVnkhaZhkyksG,4,happy
0.648,0.738,6,-5.883,0,0.247,0.0408,0,0.292,0.603,159.145,4pLwZjInHj3SimIyN9SnOz,4,happy
0.681,0.709,9,-6.488,1,0.041,0.0749,0,0.266,0.591,127.44,7Fw5i56my24ZBnGS7hFX2n,4,happy
0.758,0.906,2,-5.264,0,0.0706,0.672,0,0.321,0.839,98.966,5Zs0XOOi2V0mSh9HRabbr3,4,happy
0.524,0.571,8,-9.686,1,0.0273,0.0271,0,0.111,0.373,101.626,65NTcXUtOb27NHKQ4fAcw0,4,happy
0.428,0.701,11,-6.67,0,0.0352,0.425,1.61e-06,0.102,0.201,83.97,3hU637WcAGM5ubSqeaTme5,4,happy
0.824,0.906,4,-6.018,0,0.115,0.0218,0.522,0.0478,0.63,121.014,6YNYQATpxj4II4WPGrDEyY,4,happy
0.811,0.515,0,-13.025,1,0.0423,0.0742,2.89e-06,0.0708,0.801,101.961,32UD5leqzVpV5TfLmnDSQH,4,happy
0.684,0.816,10,-5.211,0,0.0322,0.0181,0,0.0222,0.702,121.993,4M8x1TR36VMQMFMbGCdoyA,4,happy
0.597,0.712,8,-5.06,1,0.0716,0.274,0,0.0538,0.679,157.992,60zCXVn6QyD4TddmlvnXYw,4,happy
0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,6A6qBFJHid4WutQu6HHEZt,4,happy
0.621,0.764,5,-7.864,1,0.0724,0.616,0,0.182,0.791,87.533,6xph232WmT2hqSZoHqnWP1,4,happy
0.468,0.315,9,-15.633,0,0.0361,0.887,0.86,0.127,0.166,126.099,249srfUW1jRjeAruVXLQsN,4,happy
0.731,0.651,0,-8.755,1,0.0705,0.0117,0,0.052,0.615,77.866,0yQLIH6DH7Hop9K1eHLzVL,4,happy
0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919,4PkIDTPGedm0enzdvilLNd,4,happy
0.64,0.852,1,-8.119,0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,37Q5anxoGWYdRsyeXkkNoI,4,happy
0.677,0.497,5,-5.763,1,0.0809,0.152,0,0.0911,0.419,99.137,0Zbbxnx4SGGHoIow4PpISP,4,happy
0.567,0.333,4,-17.687,1,0.0425,0.54,0,0.0736,0.53,107.895,7oo3L1ZPEQSavDVSnlOvDa,4,happy
0.447,0.842,4,-3.957,0,0.0463,0.000986,0.000327,0.518,0.232,111.938,1YXq6U6yY6aQ5dkndki7KC,5,happy
0.703,0.772,10,-6.922,0,0.0383,0.00481,0.0784,0.786,0.355,125.992,2D9mLqVYKSDa9g7WMVkn5X,4,happy
0.708,0.752,0,-4.401,0,0.0886,0.267,0,0.377,0.733,150.058,7zrYKlgYQv1ELz7LGyjTd1,4,happy
0.753,0.788,10,-4.194,1,0.0389,0.311,3.85e-06,0.093,0.932,121.055,0a0lXlVEEdTyRAK5dzcEbW,3,happy
0.71,0.815,8,-7.765,1,0.0438,0.451,0.000469,0.0975,0.955,93.603,01gwPP2h3ajRnqiIphUtR7,4,happy
0.682,0.844,9,-9.452,1,0.036,0.0319,0.00162,0.0536,0.891,115.883,0EVcfyLGhkvm2RMXMWI456,4,happy
0.755,0.592,5,-9.636,0,0.0576,0.0961,0.000275,0.104,0.323,104.98,6KOODgYBIwgjebxpS1NArT,4,happy
0.393,0.558,3,-9.429,1,0.0475,0.603,4.85e-05,0.108,0.336,112.64,3wXHHCV4A7KsoTlHZWVZPd,4,happy
0.745,0.669,9,-3.613,1,0.129,0.522,0,0.154,0.699,143.164,2UzQdfooGVIeGjqcUMOBWY,4,happy
0.508,0.756,8,-4.054,1,0.0385,0.374,0,0.0868,0.678,169.914,5LOr27rz2IKQ48HIfKullw,4,happy
0.672,0.628,6,-7.203,1,0.0856,0.192,0.587,0.333,0.159,60.045,6NWq3JOKCQ21Av7y2q5RFb,4,happy
0.815,0.904,10,-2.79,0,0.0514,0.467,0,0.0485,0.898,102.985,25SL3ZSbEGtu4oU14xllMQ,4,happy
0.541,0.623,6,-6.271,0,0.225,0.282,0,0.276,0.51,200.197,0e4zk0cr0tN7GpUC4Nloua,4,happy
0.563,0.869,2,-5.361,1,0.206,0.0691,0,0.204,0.428,85.97,3ZlFUr0RBrUYYsmlcFvD0e,4,happy
0.759,0.751,1,-3.498,1,0.106,0.499,0,0.0567,0.821,99.996,6kjuDxtmoOSC3zCTmex8O2,4,happy
0.723,0.856,11,-3.554,0,0.0507,0.131,0,0.1,0.651,116.975,47RJ8UdQChHII64k9u4hBl,4,happy
0.515,0.399,7,-6.768,1,0.342,0.527,0,0.311,0.282,203.75,0QcefNLo2rQlL2wkOOcVto,4,happy
0.642,0.834,0,-4.072,1,0.189,0.0778,0,0.133,0.711,180.063,257tme6AhneIKAqVF1HTH4,4,happy
0.494,0.587,9,-7.323,1,0.0324,0.00518,0,0.0892,0.605,131.774,4TC0dnB5DxvoKcsalffFZe,4,happy
0.687,0.74,5,-4.829,1,0.0403,0.00856,4.39e-05,0.259,0.243,111.01,35cr60GvlqBVchNX7fBqyo,4,happy
0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,7hR5toSPEgwFZ78jfHdANM,4,happy
0.629,0.745,6,-2.936,1,0.0649,0.147,0,0.257,0.496,99.995,73WJ6rYbtFi0Z2T4hPS1iN,4,happy
0.793,0.774,0,-3.667,0,0.0478,0.156,0,0.193,0.547,113.967,6Zo3wgDE076K2AuiGZF3CS,4,happy
0.727,0.702,4,-6.19,1,0.131,0.0991,9.42e-06,0.739,0.525,110.005,4GAFlFLouTialsJv1kiKaC,4,happy
0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,60xaS8mYBKUW4VQQ666N0T,4,happy
0.824,0.757,11,-5.047,1,0.0743,0.368,0.000111,0.146,0.97,100.027,6XE0MxTJdLWEePTCqAw5xr,4,happy
0.657,0.833,11,-3.655,0,0.247,0.27,0,0.0778,0.842,108.172,5VuBR2RdwW1GtThNCF58BH,4,happy
0.742,0.844,2,-6.441,1,0.111,0.0838,0,0.418,0.85,113.371,3v8PlUFGQQDBIk1J86waCo,4,happy
0.879,0.574,11,-8.794,1,0.037,0.405,0.00015,0.0913,0.682,114.001,5tjrH5xrpkgKgYd8zQgU8X,4,happy
0.612,0.761,11,-6.783,0,0.307,0.0935,0.355,0.146,0.46,124.928,5ahvjrjn7ymaeaWKFZrsca,4,happy
0.485,0.877,4,-5.238,1,0.0537,0.00153,9.88e-05,0.169,0.713,150.026,2jE3wqMD0Btzsf3cxr0FhO,4,happy
0.696,0.853,2,-4.122,1,0.237,0.00399,0,0.0843,0.685,92.976,1hPajXXDa8dfTFABNZe2Ri,4,happy
0.546,0.61,7,-10.482,1,0.0384,0.315,0,0.281,0.861,81.283,57lv3MvD8BEUIpkuh1IPxM,4,happy
0.758,0.802,9,-4.507,1,0.0383,0.0528,0,0.183,0.804,98.022,0M6KY0x5u65ybXHZ3IAega,4,happy
0.716,0.805,4,-3.839,1,0.0856,0.014,3.1e-06,0.291,0.719,142.886,6tHWl8ows5JOZq9Yfaqn3M,4,happy
0.629,0.905,5,-4.745,1,0.0378,0.0273,0.199,0.0644,0.967,122.448,52MW2hwNmLa0KdsZZk8360,4,happy
0.788,0.685,0,-5.874,1,0.028,0.0263,0.000126,0.111,0.599,124.001,654BH5npNnfbFZyHD4c2RC,4,happy
0.568,0.642,10,-6.495,1,0.0447,0.34,0,0.171,0.604,117.305,7GqWnsKhMtEW0nzki5o0d8,4,happy
0.32,0.917,9,-5.903,1,0.0771,0.0717,0,0.169,0.715,190.757,15tHagkk8z306XkyOHqiip,4,happy
0.859,0.756,8,-3.36,0,0.0643,0.168,4.65e-05,0.163,0.91,102.033,1WniHvhq9zTkny0WvGXX8o,4,happy
0.712,0.685,10,-8.225,0,0.124,0.341,0.000739,0.212,0.836,91.04,4nSO7iKiwPj4wJjylLCu0s,4,happy
0.511,0.922,7,-7.357,1,0.0382,0.52,0.0121,0.087,0.869,182.025,4IMBNHCtJWAAqEoOktyl3a,4,happy
0.658,0.572,3,-7.527,1,0.0304,0.214,0,0.125,0.741,92.011,5U28PY9MekLyCBYtLHGQpe,4,happy
0.592,0.842,11,-6.681,1,0.0353,0.000219,0,0.0934,0.898,107.015,0zjB7ewBWnMgQDMQpFzt92,4,happy
0.58,0.687,6,-5.4,1,0.106,0.229,0,0.109,0.187,76.014,1Omt5bfz1tZUCqd26HxbS0,4,happy
0.619,0.741,5,-7.186,1,0.0444,0.393,0,0.079,0.923,99.475,5jnekVPgf12EsKtBX3JPTW,4,happy
0.697,0.552,1,-10.271,0,0.196,0.479,0.127,0.147,0.278,75.235,6vsV4D8BM6PioRr1UOx0n2,4,happy
0.674,0.694,6,-7.219,0,0.0705,0.105,0,0.358,0.263,122.984,17P0JIMhuy1tbcwDADBWFl,4,happy
0.496,0.947,1,-4.408,0,0.0913,0.000643,0,0.0807,0.484,139.972,5AuMmTdIsWELqlI6GmSho5,4,happy
0.59,0.355,9,-14.051,1,0.0352,0.48,0,0.0585,0.499,133.03,3NfxSdJnVdon1axzloJgba,4,happy
0.544,0.689,2,-5.884,0,0.0322,0.11,0,0.168,0.215,133.002,5McurNeo6vXLgfiV0Xnunu,4,happy
0.847,0.603,0,-4.607,0,0.0397,0.107,7.4e-06,0.106,0.735,114.045,5YeHLHDdQ4nKHk81XFWhCU,4,happy
0.512,0.606,9,-5.784,1,0.0308,0.0145,0,0.127,0.22,65.336,52yEAOTPaQzW5vcqFKu6Du,4,happy
0.611,0.835,6,-4.107,1,0.139,0.167,0,0.107,0.672,102.023,6Ezd7nKzmAdiYp2H8MclsL,4,happy
0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4QjVfuu7om31HBan0jlX4p,4,happy
0.838,0.963,1,-6.445,0,0.0644,0.0161,0.732,0.0824,0.958,125.006,2zfOcuHIgYCLwsLoePz0Y9,4,happy
0.849,0.581,1,-5.243,0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,32DGGj6KlNuBr6WaqRxpxi,4,happy
0.644,0.404,0,-12.54,1,0.0348,0.159,0.000291,0.167,0.689,105.061,7CdDIvw3jvjNaIs5m3mM4A,4,happy
0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,5N4erncE7kuUccm7zEmwzk,4,happy
0.593,0.374,4,-11.424,1,0.0672,0.861,0.134,0.255,0.752,138.592,1a01Toe3uKNRhqLmW9x3Ar,4,happy
0.753,0.754,10,-6.285,0,0.0385,0.443,0,0.112,0.853,127.992,6ydCAmvfPBYxCnqdDZAZ6d,4,happy
0.614,0.625,5,-6.654,1,0.0593,0.582,0.0163,0.317,0.49,100.008,546ImA7SOdhWXVJtV1gaXg,4,happy
0.69,0.521,2,-7.888,1,0.0367,0.776,0,0.419,0.68,127.216,7N3UAu6FkwdBg9J7OONBBP,4,happy
0.633,0.842,0,-4.261,1,0.0566,0.0101,0.00167,0.166,0.287,124.008,55Tom2dk5sMx1UTJPiTUbX,4,happy
0.628,0.655,1,-10.02,0,0.357,0.262,2.51e-06,0.124,0.619,189.95,5eycLY98g4VL3SDlVs65U5,4,happy
0.795,0.791,5,-5.439,0,0.0302,0.208,0,0.0899,0.897,130.144,1L4uLjzocQVrNUXA16l4tN,4,happy
0.414,0.896,1,-4.128,1,0.085,0.000277,8.29e-05,0.365,0.498,159.054,1YlOdKPa0LBTqOnFAxWPLQ,4,happy
0.898,0.406,11,-6.517,1,0.0385,0.593,1.32e-05,0.0906,0.54,98.059,12jjuxN1gxlm29cqL5M6MW,4,happy
0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,45Egmo7icyopuzJN0oMEdk,4,happy
0.544,0.647,0,-5.976,1,0.0331,0.17,5.1e-06,0.106,0.326,79.934,4DuwypY8jTcKOT88WDYX3P,4,happy
0.476,0.735,1,-4.166,0,0.0429,0.2,0,0.181,0.405,109.562,5Gv1lrNFnL3DhiMj3JOGaX,4,happy
0.744,0.612,0,-6.386,1,0.0333,0.0723,0.000532,0.0692,0.961,114.991,5AoTuHE5P5bvC7BBppYnja,4,happy
0.667,0.824,7,-4.682,1,0.0396,0.0668,4.91e-06,0.131,0.59,117.019,7ubEV4AIzzuaGKnl23GhjR,4,happy
0.568,0.841,8,-4.61,1,0.0395,0.00653,0,0.094,0.329,99.983,4CT91zxBnHoDCqtQ2h3qfW,4,happy
0.708,0.779,7,-6.28,1,0.0787,0.421,0.00176,0.115,0.46,142.012,21Go4aMyLGP40ANI3TU0Fn,4,happy
0.685,0.32,10,-13.736,1,0.0851,0.512,5.57e-06,0.0221,0.805,175.953,3gqgSM82j6NMAj4Jllr06T,4,happy
0.588,0.509,0,-11.737,1,0.0781,0.152,0.414,0.0594,0.927,80.638,78j3UJcJvU0nAe21NQ6Ghi,4,happy
0.697,0.677,10,-8.942,1,0.0272,0.0119,0.000226,0.17,0.756,142.009,13OUQMjCJYbx9h8CshHCYm,4,happy
0.577,0.614,0,-7.103,1,0.0261,0.104,0.263,0.108,0.518,134.95,7awS9uXcHofjOHs5fyGsBI,4,happy
0.707,0.583,8,-7.475,0,0.0429,0.155,0,0.3,0.788,97.21,5TgOqvnvUNmd1kciGvjyXC,4,happy
0.682,0.844,2,-4.17,1,0.0333,0.0683,0,0.359,0.588,117.977,2bZI07vyPDjlh0MI2judp3,4,happy
0.699,0.85,4,-2.135,0,0.2,0.201,9.53e-05,0.297,0.76,173.911,0Kwu1RPioDn7iqqXQXzaCf,4,happy
0.534,0.725,6,-7.576,0,0.0332,0.188,0,0.0994,0.763,95.003,7DD7eSuYSC5xk2ArU62esN,4,happy
0.528,0.7,9,-8.347,1,0.0341,0.092,0.00122,0.357,0.825,146.773,67tzBCFoazZ45fFYiQ7Ae2,3,happy
0.4,0.792,11,-4.118,1,0.0368,0.000449,0.0848,0.185,0.338,117.819,2CWLMlTLEgySon0Z4eXltf,4,happy
0.499,0.836,4,-4.545,1,0.0468,0.08,1.47e-06,0.244,0.869,156.021,1lhBlQHTd3Rn8Ct7nz8aeN,4,happy
0.421,0.822,2,-4.415,1,0.0542,0.0132,0,0.092,0.751,171.935,6kcuYyyU2tPxGP3PDVWYJT,4,happy
0.745,0.693,2,-5.479,0,0.034,0.339,0,0.123,0.248,98.039,2XWjPtKdi5sucFYtVav07d,4,happy
0.612,0.921,7,-2.879,1,0.0848,0.0183,0,0.0576,0.453,139.986,70eDxAyAraNTiD6lx2ZEnH,4,happy
0.639,0.859,1,-3.923,1,0.0554,0.18,0.000499,0.0798,0.523,115.97,5aV4HUW9RFOB0aXq0Ud9s0,4,happy
0.466,0.234,4,-10.538,1,0.0365,0.821,2.15e-06,0.105,0.127,142.631,6RLkxQmjmbB6ItZBOwSK73,3,happy
0.391,0.477,2,-7.829,1,0.0276,0.576,0.00137,0.111,0.197,98.758,5df99H7yd4phkyAR9feLdf,4,happy
0.623,0.566,6,-7.761,0,0.082,0.252,0,0.0836,0.911,166.059,7GCsuD4govBNokb3byN0T3,4,happy
0.744,0.77,9,-4.071,0,0.0531,0.0264,1.27e-05,0.133,0.901,128.005,1Hpa5UagE5gp5gLzgFjkzX,4,happy
0.462,0.549,8,-6.279,1,0.151,0.196,0,0.284,0.203,93.892,6z1kLsntE7FuzKZHZWrXYN,4,happy
0.625,0.366,2,-12.142,1,0.282,0.656,0,0.181,0.635,88.057,2hLjivRyTbdQtf25alPSFd,4,happy
0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,4VUwkH455At9kENOfzTqmF,4,happy
0.905,0.808,6,-4.51,0,0.0826,0.152,1.71e-06,0.134,0.931,132.026,23bIOsqrHRvv5JtN6MTLj6,4,happy
0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,1j4kHkkpqZRBwE0A4CN4Yv,4,happy
0.724,0.913,4,-4.528,0,0.0742,0.212,0.000163,0.0803,0.876,100.015,3pBZUWQGKek9zLss5QDC07,4,happy
0.777,0.585,5,-10.923,1,0.0535,0.533,0,0.114,0.733,125.984,0f0Y2LhqXyMMDDg63WkKMM,4,happy
0.779,0.659,0,-5.455,1,0.0808,0.0525,0,0.128,0.922,95.003,6SdlwHgDMQ0f2UAbG5nM0a,4,happy
0.857,0.591,9,-9.869,1,0.062,0.00279,3.3e-05,0.0957,0.552,138.002,0CWrz4jI6OEOb3vwgSdfyw,4,happy
0.813,0.966,0,-3.924,1,0.0417,0.173,0,0.0729,0.681,130.086,09nxdcY2oYo57fJrG6CCCT,4,happy
0.534,0.976,6,-2.337,1,0.0782,0.0175,1.02e-06,0.27,0.912,164.68,60Ctoy2M8nmDaI7Fax3fTL,4,happy
0.843,0.777,11,-5.587,0,0.0379,0.000216,0.159,0.189,0.711,119.971,4gi4wZ9UCGm9coxQke0ybO,4,happy
0.64,0.864,7,-6.576,1,0.0315,0.00832,0,0.123,0.7,102.026,2KUXfKopU8tHX5ynlhK9OS,4,happy
0.703,0.945,7,-4.955,1,0.0381,0.000404,0.906,0.12,0.762,123.999,6dL109xt4ulTv6fCaJGFic,4,happy
0.614,0.593,9,-7.677,1,0.0241,0.657,0.00525,0.13,0.46,94.04,6V9hQ6dVr42xlNVoH8r8om,4,happy
0.621,0.555,5,-8.12,1,0.0305,0.367,8.28e-06,0.188,0.66,81.464,2aq5ASfM6GbR5Rw3bhl6Nu,4,happy
0.643,0.766,11,-5.607,1,0.224,0.0343,0,0.246,0.737,149.984,7EOGIqRUHjsnDFoerUgBWY,4,happy
0.69,0.75,6,-6.449,1,0.0442,0.374,0,0.603,0.905,110.102,0jkBzn7J5jc889TYxwvXy6,4,happy
0.567,0.777,10,-3.715,1,0.336,0.548,0,0.12,0.952,86.585,15Mee8k3yF6DaTampHWOJ1,5,happy
0.731,0.533,3,-8.701,1,0.0316,0.274,0.00159,0.0664,0.839,88.731,5AovN5d6cKIT8mTBpf6W3O,4,happy
